1:8105600	ENSG00000116288	-4.04282134322746	5.76836635336229e-05	0.0115928573523249	-0.197517030299754
1:8125087	ENSG00000116288	-4.03445408592448	5.9737133511958e-05	0.0116896138103926	-0.195503056166558
1:8090615	ENSG00000116288	-4.01319773531572	6.52701673464752e-05	0.0124448452407279	-0.192152285103952
1:8040177	ENSG00000116288	-3.97522560131473	7.63835654749916e-05	0.013978591446025	-0.190459751065111
1:8014448	ENSG00000116288	3.97304296667167	7.70739980213856e-05	0.013978591446025	0.184612739533044
1:8165719	ENSG00000116288	-3.96700640753474	7.90144561331657e-05	0.0139893213287195	-0.199201180559235
1:8168634	ENSG00000116288	-3.91344184209765	9.83796247570682e-05	0.0162566864376346	-0.197210585860413
1:8168808	ENSG00000116288	-3.91344184209765	9.83796247570682e-05	0.0162566864376346	-0.197210585860413
1:8169795	ENSG00000116288	-3.91344184209765	9.83796247570682e-05	0.0162566864376346	-0.197210585860413
1:8168564	ENSG00000116288	-3.90543819186212	0.000101632776538855	0.0163027407175327	-0.196370504135156
1:8180124	ENSG00000116288	-3.89226397299789	0.000107210054236044	0.0163027407175327	-0.196537676454639
1:8078309	ENSG00000116288	-3.88364719923836	0.000111013123069898	0.0163027407175327	-0.186528710522082
1:8163520	ENSG00000116288	-3.88187420744137	0.000111811300440051	0.0163027407175327	-0.196124637305125
1:8164456	ENSG00000116288	-3.88187094853298	0.000111812772538215	0.0163027407175327	-0.195309233938429
1:8164460	ENSG00000116288	-3.88187094853298	0.000111812772538215	0.0163027407175327	-0.195309233938429
1:8165247	ENSG00000116288	-3.87474356505493	0.000115076516423819	0.0164559418486061	-0.195037792252176
1:8178526	ENSG00000116288	-3.85509915337564	0.000124544217195549	0.0171630115717514	-0.194517234803415
1:8174197	ENSG00000116288	-3.85491320348215	0.000124637254555484	0.0171630115717514	-0.194342805564416
1:8177565	ENSG00000116288	-3.84969331894425	0.000127275887935164	0.0172077000488342	-0.194207103537357
1:8181825	ENSG00000116288	-3.84317742459071	0.000130643688951887	0.017347615554397	-0.194741632935415
1:8171586	ENSG00000116288	-3.83372177367174	0.000135680851975565	0.0177004002682509	-0.192722406181195
1:8171734	ENSG00000116288	-3.81247331347685	0.000147676928458764	0.0189332006899891	-0.192033673071568
1:8181227	ENSG00000116288	-3.80554258924712	0.00015180144047304	0.0191321273111446	-0.192781948248981
1:8178624	ENSG00000116288	-3.79772007679083	0.000156587092217123	0.0194063602954422	-0.192084201879051
1:8171447	ENSG00000116288	-3.77213523034015	0.000173251935413797	0.0211196949465081	-0.189879078717933
1:8172304	ENSG00000116288	-3.75249317247569	0.00018716508037886	0.0224477344789872	-0.189333546278676
1:8172178	ENSG00000116288	-3.7357370855456	0.000199858959761029	0.0235897019806828	-0.188370967039681
1:8184303	ENSG00000116288	-3.71577742787948	0.000216036976257225	0.0251007961788863	-0.186864636697056
1:6995979	ENSG00000116288	-3.69980691650617	0.000229860539463783	0.0262960457146567	-0.18197514870833
1:8019035	ENSG00000116288	3.69000754269683	0.000238749822401272	0.02689914665721	0.173815335003572
1:8184231	ENSG00000116288	-3.58043085105486	0.000362789286011059	0.0402641959817647	-0.180115573511056
1:8008366	ENSG00000116288	-3.55278830916883	0.000402488797405686	0.0430405280987663	-0.166599429427307
1:7203077	ENSG00000116288	-3.55204962120407	0.000403603466969584	0.0430405280987663	-0.187029677159711
1:7214374	ENSG00000116288	-3.55101533968317	0.000405169038046482	0.0430405280987663	-0.18539153113635
1:8006083	ENSG00000116288	-3.54518828868393	0.000414096053428016	0.0433692711731088	-0.166000266681241
1:10096628	ENSG00000171824	4.10647327347163	4.41158665009375e-05	0.0465532681251143	3.7587013789404
1:10333404	ENSG00000171824	4.10647327347163	4.41158665009375e-05	0.0465532681251143	3.7587013789404
1:10335168	ENSG00000171824	4.10647327347163	4.41158665009375e-05	0.0465532681251143	3.7587013789404
1:10348218	ENSG00000171824	4.10647327347163	4.41158665009375e-05	0.0465532681251143	3.7587013789404
1:10480824	ENSG00000171824	4.10647327347163	4.41158665009375e-05	0.0465532681251143	3.7587013789404
1:10495525	ENSG00000171824	4.10647327347163	4.41158665009375e-05	0.0465532681251143	3.7587013789404
1:10613116	ENSG00000171824	4.10647327347163	4.41158665009375e-05	0.0465532681251143	3.7587013789404
1:10745039	ENSG00000171824	4.10647327347163	4.41158665009375e-05	0.0465532681251143	3.7587013789404
1:20194682	ENSG00000053371	-4.35422863508583	1.50074828747702e-05	0.0264462093473552	-0.202399409479708
1:20194702	ENSG00000053371	-4.35422863508583	1.50074828747702e-05	0.0264462093473552	-0.202399409479708
1:20198937	ENSG00000053371	-4.35422863508583	1.50074828747702e-05	0.0264462093473552	-0.202399409479708
1:20190931	ENSG00000053371	4.31877094934745	1.75706568308522e-05	0.0264462093473552	0.19977982276108
1:20190947	ENSG00000053371	4.31877094934745	1.75706568308522e-05	0.0264462093473552	0.19977982276108
1:20184974	ENSG00000053371	4.28819473794038	2.01117072758043e-05	0.0264462093473552	0.198235479042191
1:20200990	ENSG00000053371	-4.28753046446386	2.01706239659492e-05	0.0264462093473552	-0.19961630462547
1:20201913	ENSG00000053371	-4.28753046446386	2.01706239659492e-05	0.0264462093473552	-0.19961630462547
1:20227723	ENSG00000053371	-4.14748743933577	3.70441910617614e-05	0.0348569246935065	-0.193129847171521
1:20165971	ENSG00000053371	-4.13022417837693	3.98782625914843e-05	0.0348569246935065	-0.194855714688285
1:20171514	ENSG00000053371	-4.13022417837693	3.98782625914843e-05	0.0348569246935065	-0.194855714688285
1:20171860	ENSG00000053371	-4.13022417837693	3.98782625914843e-05	0.0348569246935065	-0.194855714688285
1:22660414	ENSG00000090686	-4.63949197335151	4.05197490521644e-06	0.029088472190989	-0.25354856274258
1:22668771	ENSG00000090686	-4.47959209182481	8.516977471735e-06	0.029088472190989	-0.232784400741722
1:22674007	ENSG00000090686	-4.41242531694525	1.15572700475889e-05	0.029088472190989	-0.22926721789857
1:22672363	ENSG00000090686	-4.39626226036449	1.24307184041607e-05	0.029088472190989	-0.240335700045643
1:22664003	ENSG00000090686	-4.32392845268478	1.717344817093e-05	0.029088472190989	-0.215383228416125
1:20928024	ENSG00000090686	4.31354909984811	1.79817466665912e-05	0.029088472190989	2.88490398203557
1:22679309	ENSG00000090686	-4.26220551031187	2.25436633659468e-05	0.0312583995185543	-0.231715248654624
1:22656796	ENSG00000090686	-4.19366711757525	3.03743343895095e-05	0.0368516611980724	-0.208701152971854
1:24866637	ENSG00000188529	-4.00923398091421	6.63542862671258e-05	0.0171302652109709	-0.693030491295449
1:24867540	ENSG00000188529	-4.00923398091421	6.63542862671258e-05	0.0171302652109709	-0.693030491295449
1:24868592	ENSG00000188529	-4.00923398091421	6.63542862671258e-05	0.0171302652109709	-0.693030491295449
1:24860343	ENSG00000188529	-3.96269157545362	8.04297214019869e-05	0.0171302652109709	-0.705367271570395
1:24864947	ENSG00000188529	-3.96269157545362	8.04297214019869e-05	0.0171302652109709	-0.705367271570395
1:24869979	ENSG00000188529	-3.96269157545362	8.04297214019869e-05	0.0171302652109709	-0.705367271570395
1:24878403	ENSG00000188529	-3.92173755686968	9.51118463033096e-05	0.0171302652109709	-0.699109274691958
1:24842186	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24858864	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24859035	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24859562	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24860222	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24860468	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24860590	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24861128	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24861287	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24861373	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24861399	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24861448	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24861471	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24862749	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24863341	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24863478	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24863530	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24864228	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24864280	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24864351	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24864576	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24864789	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24867063	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24868312	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24870003	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24870005	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24870257	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24871178	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24872463	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24873335	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:24874767	ENSG00000188529	-3.914379213467	9.80051306860727e-05	0.0171302652109709	-0.686665943950113
1:25893243	ENSG00000157978	4.3814732913033	1.32849099439844e-05	0.0119591572528972	0.205635670957104
1:25892525	ENSG00000157978	4.34668217199305	1.5521129499073e-05	0.0119591572528972	0.203460074401731
1:25900215	ENSG00000157978	-4.30756247669129	1.8464337565879e-05	0.0119591572528972	-0.210617889482318
1:25889422	ENSG00000157978	4.28522944486587	2.03759848026914e-05	0.0119591572528972	0.201372869039195
1:25889632	ENSG00000157978	4.28522944486587	2.03759848026914e-05	0.0119591572528972	0.201372869039195
1:25899165	ENSG00000157978	4.26175266942032	2.25884265569615e-05	0.0119591572528972	0.199410618391607
1:25892298	ENSG00000157978	4.25820256195309	2.29423017045053e-05	0.0119591572528972	0.199609809840091
1:25894853	ENSG00000157978	4.25820256195309	2.29423017045053e-05	0.0119591572528972	0.199609809840091
1:25895406	ENSG00000157978	4.25820256195309	2.29423017045053e-05	0.0119591572528972	0.199609809840091
1:25895526	ENSG00000157978	4.25820256195309	2.29423017045053e-05	0.0119591572528972	0.199609809840091
1:25895238	ENSG00000157978	4.25215023909568	2.35578152820136e-05	0.0119591572528972	0.199972419895069
1:25893221	ENSG00000157978	4.24178416932908	2.46487631619157e-05	0.0119591572528972	0.198644409633339
1:25890835	ENSG00000157978	4.2271545157558	2.62706310525815e-05	0.0119591572528972	0.19845484222164
1:25891174	ENSG00000157978	4.2271545157558	2.62706310525815e-05	0.0119591572528972	0.19845484222164
1:25891959	ENSG00000157978	4.20104147721865	2.94213615474965e-05	0.0119591572528972	0.197319468888376
1:25891971	ENSG00000157978	4.20104147721865	2.94213615474965e-05	0.0119591572528972	0.197319468888376
1:25897026	ENSG00000157978	-4.17460893732028	3.2975176743055e-05	0.0119591572528972	-0.193880437033214
1:25890050	ENSG00000157978	4.16745258193666	3.40054615912578e-05	0.0119591572528972	0.1959493694994
1:25887525	ENSG00000157978	-4.16727884913363	3.40308503527103e-05	0.0119591572528972	-0.196865976880186
1:25890189	ENSG00000157978	4.14615849700114	3.72553684458567e-05	0.0124377047556492	0.194598307174152
1:25895599	ENSG00000157978	-4.11911140417461	4.18104135017291e-05	0.0132937205214783	-0.191972944519353
1:25893242	ENSG00000157978	-4.07164683176655	5.11103456410017e-05	0.0149909788896225	-0.189281895108736
1:25885592	ENSG00000157978	-4.05942679430776	5.38050915144699e-05	0.0149909788896225	-0.192355912215697
1:25885528	ENSG00000157978	-4.05907777170852	5.38840037967559e-05	0.0149909788896225	-0.19290948005733
1:25889917	ENSG00000157978	4.02991305161138	6.08804209350132e-05	0.0157514103137285	0.189545062069545
1:25889672	ENSG00000157978	-4.0281282633463	6.13354303065661e-05	0.0157514103137285	-0.18826785638595
1:25896021	ENSG00000157978	-4.00580553553302	6.73057417261332e-05	0.0158315936907139	-0.187179209307564
1:25896065	ENSG00000157978	-4.00580553553302	6.73057417261332e-05	0.0158315936907139	-0.187179209307564
1:25892880	ENSG00000157978	-4.00065008148779	6.87608532320958e-05	0.0158315936907139	-0.186461352849075
1:27264269	ENSG00000117676	4.13339765010653	3.93422742162122e-05	0.0226413549074611	0.51644492369609
1:27121930	ENSG00000117676	3.7796649164365	0.000168181496745549	0.0226413549074611	0.463794211756625
1:27140060	ENSG00000117676	3.7796649164365	0.000168181496745549	0.0226413549074611	0.463794211756625
1:26994245	ENSG00000117676	3.74248942786662	0.000194649099319081	0.0226413549074611	0.308129107733931
1:27100243	ENSG00000117676	3.651243121295	0.000277180053633852	0.0226413549074611	0.448391040995576
1:27158844	ENSG00000117676	3.64607765839817	0.00028271899204428	0.0226413549074611	0.237656367633798
1:27292462	ENSG00000117676	3.56891631048191	0.00037885838302576	0.0226413549074611	0.312678674017139
1:27191411	ENSG00000117676	3.56570559239085	0.000383456522636516	0.0226413549074611	0.236594588501508
1:27185115	ENSG00000117676	3.56368839717775	0.000386372062749226	0.0226413549074611	0.236665185247623
1:27186485	ENSG00000117676	3.56368839717775	0.000386372062749226	0.0226413549074611	0.236665185247623
1:27186731	ENSG00000117676	3.56368839717775	0.000386372062749226	0.0226413549074611	0.236665185247623
1:27195693	ENSG00000117676	3.56368839717775	0.000386372062749226	0.0226413549074611	0.236665185247623
1:27197733	ENSG00000117676	3.56368839717775	0.000386372062749226	0.0226413549074611	0.236665185247623
1:27198937	ENSG00000117676	3.56368839717775	0.000386372062749226	0.0226413549074611	0.236665185247623
1:27200156	ENSG00000117676	3.56368839717775	0.000386372062749226	0.0226413549074611	0.236665185247623
1:27204183	ENSG00000117676	3.56368839717775	0.000386372062749226	0.0226413549074611	0.236665185247623
1:27209439	ENSG00000117676	3.56368839717775	0.000386372062749226	0.0226413549074611	0.236665185247623
1:27212239	ENSG00000117676	3.56368839717775	0.000386372062749226	0.0226413549074611	0.236665185247623
1:27213041	ENSG00000117676	3.56368839717775	0.000386372062749226	0.0226413549074611	0.236665185247623
1:27213079	ENSG00000117676	3.56368839717775	0.000386372062749226	0.0226413549074611	0.236665185247623
1:27214114	ENSG00000117676	3.56368839717775	0.000386372062749226	0.0226413549074611	0.236665185247623
1:27214245	ENSG00000117676	3.56368839717775	0.000386372062749226	0.0226413549074611	0.236665185247623
1:27028221	ENSG00000117676	3.55530197201105	0.000398717261607461	0.0226413549074611	0.304858218819206
1:27048983	ENSG00000117676	3.55530197201105	0.000398717261607461	0.0226413549074611	0.304858218819206
1:27050578	ENSG00000117676	3.55530197201105	0.000398717261607461	0.0226413549074611	0.304858218819206
1:27052710	ENSG00000117676	3.55530197201105	0.000398717261607461	0.0226413549074611	0.304858218819206
1:27270338	ENSG00000117676	3.55360400407783	0.000401261273040531	0.0226413549074611	0.311143658806273
1:27250258	ENSG00000117676	3.5428479237659	0.000417733013984259	0.0226413549074611	0.310233788521473
1:27252823	ENSG00000117676	3.53997510950915	0.000422238265536219	0.0226413549074611	0.310938995807902
1:27259392	ENSG00000117676	3.53997510950915	0.000422238265536219	0.0226413549074611	0.310938995807902
1:27261439	ENSG00000117676	3.53997510950915	0.000422238265536219	0.0226413549074611	0.310938995807902
1:27268737	ENSG00000117676	3.53997510950915	0.000422238265536219	0.0226413549074611	0.310938995807902
1:27269788	ENSG00000117676	3.53997510950915	0.000422238265536219	0.0226413549074611	0.310938995807902
1:27271519	ENSG00000117676	3.53997510950915	0.000422238265536219	0.0226413549074611	0.310938995807902
1:27274095	ENSG00000117676	3.53997510950915	0.000422238265536219	0.0226413549074611	0.310938995807902
1:27274700	ENSG00000117676	3.53997510950915	0.000422238265536219	0.0226413549074611	0.310938995807902
1:27278573	ENSG00000117676	3.53997510950915	0.000422238265536219	0.0226413549074611	0.310938995807902
1:27282676	ENSG00000117676	3.53997510950915	0.000422238265536219	0.0226413549074611	0.310938995807902
1:27283456	ENSG00000117676	3.53997510950915	0.000422238265536219	0.0226413549074611	0.310938995807902
1:27284157	ENSG00000117676	3.53997510950915	0.000422238265536219	0.0226413549074611	0.310938995807902
1:27284453	ENSG00000117676	3.53997510950915	0.000422238265536219	0.0226413549074611	0.310938995807902
1:27285195	ENSG00000117676	3.53997510950915	0.000422238265536219	0.0226413549074611	0.310938995807902
1:27287560	ENSG00000117676	3.53997510950915	0.000422238265536219	0.0226413549074611	0.310938995807902
1:27287716	ENSG00000117676	3.53997510950915	0.000422238265536219	0.0226413549074611	0.310938995807902
1:27290508	ENSG00000117676	3.53997510950915	0.000422238265536219	0.0226413549074611	0.310938995807902
1:27292678	ENSG00000117676	3.53997510950915	0.000422238265536219	0.0226413549074611	0.310938995807902
1:27293356	ENSG00000117676	3.53997510950915	0.000422238265536219	0.0226413549074611	0.310938995807902
1:27295022	ENSG00000117676	3.53997510950915	0.000422238265536219	0.0226413549074611	0.310938995807902
1:27298564	ENSG00000117676	3.53997510950915	0.000422238265536219	0.0226413549074611	0.310938995807902
1:27173449	ENSG00000117676	3.53770039061084	0.00042583776358255	0.0226413549074611	0.234725839871434
1:27182261	ENSG00000117676	3.52839880931504	0.000440857268670755	0.0226413549074611	0.23419607230194
1:27139229	ENSG00000117676	3.52545934399453	0.00044570577429654	0.0226413549074611	0.233558705682553
1:27146944	ENSG00000117676	3.52545934399453	0.00044570577429654	0.0226413549074611	0.233558705682553
1:27148271	ENSG00000117676	3.52545934399453	0.00044570577429654	0.0226413549074611	0.233558705682553
1:27154470	ENSG00000117676	3.52545934399453	0.00044570577429654	0.0226413549074611	0.233558705682553
1:27155166	ENSG00000117676	3.52545934399453	0.00044570577429654	0.0226413549074611	0.233558705682553
1:27168188	ENSG00000117676	3.52545934399453	0.00044570577429654	0.0226413549074611	0.233558705682553
1:27169200	ENSG00000117676	3.52545934399453	0.00044570577429654	0.0226413549074611	0.233558705682553
1:27169484	ENSG00000117676	3.52545934399453	0.00044570577429654	0.0226413549074611	0.233558705682553
1:27170583	ENSG00000117676	3.52545934399453	0.00044570577429654	0.0226413549074611	0.233558705682553
1:27172684	ENSG00000117676	3.52545934399453	0.00044570577429654	0.0226413549074611	0.233558705682553
1:27174180	ENSG00000117676	3.52545934399453	0.00044570577429654	0.0226413549074611	0.233558705682553
1:27176431	ENSG00000117676	3.52545934399453	0.00044570577429654	0.0226413549074611	0.233558705682553
1:27177907	ENSG00000117676	3.52545934399453	0.00044570577429654	0.0226413549074611	0.233558705682553
1:27009751	ENSG00000117676	3.52209601965529	0.000451314560040624	0.0226413549074611	0.426155479265535
1:26994762	ENSG00000117676	3.50402719446391	0.000482593222148371	0.0226413549074611	0.284875794638462
1:27046982	ENSG00000117676	3.49664659547917	0.000495943077631186	0.0226413549074611	0.230073342860374
1:27260783	ENSG00000117676	3.49648179945478	0.000496245056874675	0.0226413549074611	0.316259585974699
1:27094156	ENSG00000117676	3.49624140759434	0.000496685869168872	0.0226413549074611	0.229195245780769
1:27104612	ENSG00000117676	3.49624140759434	0.000496685869168872	0.0226413549074611	0.229195245780769
1:27190324	ENSG00000117676	3.49527628091835	0.000498459329667663	0.0226413549074611	0.380368931240355
1:27222840	ENSG00000117676	3.49527628091835	0.000498459329667663	0.0226413549074611	0.380368931240355
1:27086227	ENSG00000117676	3.4824100699488	0.000522673574843127	0.0226413549074611	0.297191029773622
1:27093711	ENSG00000117676	3.4824100699488	0.000522673574843127	0.0226413549074611	0.297191029773622
1:27142554	ENSG00000117676	3.47471612979723	0.000537673784417095	0.0226413549074611	0.230081507393966
1:27020133	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27020591	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27021115	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27025940	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27026987	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27027916	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27028299	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27034389	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27035309	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27036162	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27036472	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27036698	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27037154	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27037575	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27037989	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27038216	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27039228	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27040509	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27041218	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27042342	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27046170	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27047524	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27047893	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27047954	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27051223	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27051319	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27052247	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27052612	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27054016	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27054780	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27056643	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27057621	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27062543	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
1:27063419	ENSG00000117676	3.46301456041816	0.000561259398789361	0.0226413549074611	0.297984420750156
